Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.664459163,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815,8.333706301
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15482178,1.595633005,5.796652201,5.62554937,8.183079057,2.564102564,5.4,6.253953194,2.358806459,1.955510323,14.38146168,21.40334354,8.204034135,16.58003226,34.16359164,6.761402705,9.199227136,9.898751597,7.334525939,17.53333333,18.20051049,13.08259852,10.22172714,10.02935656,50.33897564,23.10310718,1.148137777,4.069767442,13.86006917,12.24299065,12.17735221,19.26145853,8.651003579,6.716311041,10.38647343,6.83199611,7.476103778,5.590259397,9.234934323,5.939049018,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221,5.821158112
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.301236174,0.922874094,4.964075767,3.951462352,4.429811434,3.238750358,11.96557468,1.438135383,1.442190174,4.674698795,3.614180479,3.354810042,4.191745486,0.949040644,-1.042305334,1.417988197,2.109704641,0.267379679,0.218181818,2.612481858,12.35266384
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,6.075,8.343153429,23.16728301,10.49099258,7.656649616,4.528582035,5.799999999,5.765595463,12.06434316,8.054226476,5.535055351,7.902097901,7.420609204,3.71040724,5.453752182,3.337470694,5.445082077,4.480445513,6.953361599,6.965681278,4.30961457,4.974114303,2.852722174,17.28093268,11.62417829,3.964378052,13.57419177,14.93218174,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781,6.673728814,5.42204568,4.374489215,3.928672909,4.871673986,4.48359014,
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,1.099999999,-0.098911967,2.475247525,7.053140096,2.25631769,4.413062666,4.902789518,8.101265823,7.025761124,9.682713348,19.12718204,103.5587189,25.53475936,15.40099943,11.52126074,16.54996817,26.37902785,58.72082973,244.550933,567.8788007,76.76949921,46.0985621,36.96416661,32.99127661,27.95138856,19.79496692,14.91315861,11.59785543,7.154072912,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047,14.42945076
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,6.184778545,8.152342538,9.31063653,8.275016088,6.600225649,8.592647605,9.486542506,7.917074194,34.64963615,16.43350345,7.191646604,6.870639276,6.465226297,3.812372054,4.165404423,5.077450455,4.378759718,5.227733861,4.10703594,7.797497818,6.695264658,5.995907559,10.28768479,4.561506877,3.976552885,6.429396811,6.441212809,4.631616197,3.305037626,3.402743277,4.664662358,4.975951506,2.96760366,2.377587328,3.398629285,4.22278962,8.064081968
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.046592778,1.54899697,2.662064179,2.021582728,3.444898482,3.424927777,5.039267219,5.526476008,6.081361711,8.782771056,6.38014449,11.94689837,10.66335598,12.97460852,25.08277786,15.27168575,21.1419048,31.0167491,21.03877236,21.89922481,15.86748038,19.04041075,21.67928373,24.00276238,28.38463889,19.46141001,12.33133349,9.634831862,10.10163212,12.68630365,13.63057057,11.84948418,9.559260332,6.783779947,5.420440192,4.222816141,3.068977325,2.336862983,2.572752259,2.340094903,2.853030393,4.369903306,3.600346583,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191,7.832691242
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.181818182,18.48739496,1.418439716,2.097902098,1.369863014,3.859298158,2.873194222,1.365267592,0.708073578,2.246847536,-0.859556021,4.953256936,9.180374973,12.79689453,25.23331778,6.693060084,4.474614747,9.359852917,10.66024759,28.1610386,22.44733014,12.97469747,5.120065437,13.43375556,20.31146255,25.21071644,31.74259727,21.81027404,22.59425718,26.42212672,37.25995618,24.22535211,15.19274376,18.20866142,20.56619484,13.42541436,9.79968339,6.949566085,11.55326844,6.752265861,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.589349411,8.130474177,10.15478465,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101,9.765566672
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.087005912,5.579645058,5.544391804,2.798198924,1.222784759,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028,
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.348103274,4.055477442,1.963567542,3.016241299,4.964075767,3.951462352,4.429811434,4.369595142,11.00644718,5.311009546,2.102442434,4.878646417,2.049018835,1.605630546,1.451424524,0.648242939,1.073393889,1.583942486,2.896219323,1.407199394,0.218181818,2.612481858,8.240005757
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.536612343,2.077138331,3.51988454,2.874031403,3.334624629,3.666482803,3.844656543,3.634875153,3.72079328,3.278688525,4.968319873,6.138107417,6.063003097,8.094439616,13.16360261,11.68757537,9.267754576,9.299197192,8.083298826,9.049209594,11.94997166,11.76738743,9.470989321,7.310485797,6.194763795,4.773742723,3.159097295,4.066511159,4.686201838,5.715991551,6.098444148,5.625864086,4.037030208,4.144819542,2.953409368,3.754944137,2.615384615,2.201143135,1.834329999,1.611761176,2.579876112,2.656910939,1.998749211,2.021685429,2.079244646,2.37531959,2.457924442,2.327611289,4.152797081,0.839262247,1.996212367,3.329853234,2.485675622,1.408581092,0.906794,0.368046842,0.607397075,1.730799591,1.73860862,1.619631902,0.632267332,2.508352215,7.877370037
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,6.799999999,8.520599251,5.7,2.743614001,1.104972376,1.912568307,0.757575758,2.68528464,4.60251046,3.3,3.000968054,4.417293233,3.060306031,-0.873362445,1.321585903,2.956521739,4.904534606,4.834489819,2.951388889,2.181703204,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657,4.995275537
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6224949,211.2055876,255.1668618,136.7593928,32.24248473,38.82930134,154.7634804,59.09658275,45.80378113,45.66659404,34.47701235,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761,13.79548874
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.2457204,307.7226356,197.4142681,47.7520122,14.76132927,27.68567981,85.7464941,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892,
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,1.4529273,3.161936973,0.484939553,0.514885808,0.488580074,3.092193809,9.373674076,31.08829937,30.22604657,7.165861514,13.65514651,13.2705338,15.67332944,7.249392993,6.450664472,12.56513653,6.593002143,5.369570388,1.759330057,-1.117066573,4.133014908,2.978643557,1.010278248,4.185763726,19.63716581,9.560411876,12.35438876,,,7.411371735,12.01542252,6.210067095,-2.405932097,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748,17.68920956
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,7.020252404,9.014734973,4.500319483,2.2086412,3.622289209,5.608398494,2.872659446,6.395791756,14.18529425,23.23468644,7.105988883,-0.891858526,9.103161467,6.742391959,7.271365172,13.31136684,11.87991359,9.846772168,12.37723808,7.037706612,5.556424232,9.225957002,8.801125813,8.983003382,7.844264737,8.971232503,12.27517294,11.78781704,9.97366476,8.349286729,9.487548368,8.977152338,7.164252115,9.364243007,4.69170563,4.00943591,3.148261446,3.332564933,3.805858995,4.105936983,6.941475411,6.77492886,7.196728975,10.9746442,4.976824477,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891,4.171390211,4.520228675,3.331395164,3.628949659,5.691074747,5.545654308,7.197994256
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,2.799999999,0.389105059,1.550387596,2.099236642,1.588785047,3.495860166,0.177777778,4.475,4.331179708,16.51376147,21.43700787,34.57610634,31.55866056,11.39901117,-1.58360185,1.081566903,4.169266554,2.798982188,1.021039604,0.191424196,-1.559037065,-3.058768729,-3.203331465,-1.547116737,0.907563025,1.032644903,2.077151335,4.861111111,-0.077006006,1.055795314,0.564325479,4.868431031,1.222069885,0.057154704,-0.371269735,-1.333763502,-1.124994779,-1.120944775,0.247186514,0.612194395,0.515506767,0.479230398,2.209024079,4.167823301,9.870247913,5.057223147,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222,2.068840361,-0.83819458,2.45814158,-2.093333333,3.44545826,3.063289889,2.474073719
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.092240286,8.760511462,1.662871366,4.688232536,3.950838434,-2.446029391,1.712463199,11.01355589,-10.03389536,12.60686857,4.02779565,1.303669009,13.55475071,15.28908795,26.1581023,23.96304764,1.674884264,17.07633079,19.2304044,31.13845501,25.35236901,24.57572433,25.71287975,30.58777478,34.14634146,45.40750323,24.45349013,20.55723775,64.7005631,66.72032193,65.158098,123.5781269,117.6244689,101.3804238,115.3981443,68.37519295,132.8237774,47.16853696,24.62187855,17.16644542,7.121258972,1.935295721,22.22472415,6.489432087,9.657546286,8.505850759,7.199129901,14.75427708,14.29712245,11.25675871,12.97766639,18.09661712,35.55905741,36.52234491,36.90664279,16.90957061,17.75025383,32.3516261,63.29250735,50.9940515,163.2577824,359.0930408,138.8084602
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,0.058333333,4.022653452,2.810248199,3.878202632,6.154884174,11.28531073,16.60109151,31.65342332,1.083092187,11.34058564,3.419651056,9.653359853,8.729027661,5.91319372,17.37638522,11.61698457,11.78402748,13.00005762,6.184778545,-4.140723786,-1.826682251,0.447309341,0.32509863,-1.753556902,-0.109942967,-0.586434615,32.29366686,7.864007846,2.754306635,1.753164781,1.156780704,0.827250608,0.731981982,2.974500839,2.337301875,-0.051997024,0.514781781,1.711333259,2.112285839,5.853304285,7.347202366,-2.248021479,1.228681197,3.403228298,1.418228712,0.710245487,-1.090255074,0.135211934,0.837284943,1.318153148,0.460985642,1.760111512,2.543146857,2.180322781,9.696818991
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.4,0.41958042,2.205199629,1.726095844,0.178611297,2.005794517,3.342800961,0.655391121,-0.27305188,0.463352991,1.761006289,2.080758138,19.63673058,22.36842105,2.536531569,-1.841892982,3.163950144,4.872543813,4.076465375,8.526943194,8.182021968,3.91628678,1.196410768,2.600985222,0.480122911,-1.385703364,0.523306522,1.523185192,2.345456272,3.460753387,3.425701731,2.263071187,2.289299644,3.100132626,1.720533848,1.383180525,2.003586185,-0.267502293,0.016709834,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,0.962901778,2.104880036,6.627781774,0.596720257,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167,-0.53226874,0.57626031,0.438620118,0.565260569,-0.181916667,2.30485959,6.12106004
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,6.87754613,3.228699551,18.85317116,10.06944444,4.255319149,8.616780045,6.263048017,8.055009823,13.09090909,16.39871383,12.98342541,6.234718826,11.04718067,9.568221071,13.57187894,10.99236641,16.73752657,14.93224787,8.737592618,15.05013078,10.75116037,9.168662333,13.25603259,9.629219701,11.77435639,8.084001355,12.39950381,8.020368393,7.88956187,6.925837321,10.92963419,8.269463493,6.985842027,7.330663416,11.21998702,7.666020135,17.3200652,7.092717169,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,-0.574469286,0.512485626,0.48868676,3.46147485,1.63485544,2.963549921,-0.115437894,5.518129286
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64997445,8.211124323,7.469018985,7.185662757,6.79138292,6.587762394,5.52412878,4.639311714,6.689435625,10.88606094,18.2215094,16.02954477,14.80499909,13.44687111,11.87395888,27.20828838
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.038974199,-2.682470368,0.096153846,1.569004163,1.757566204,0.456974673,-1.187355436,1.466916355,2.537680713,-0.19499025,2.817853922,0.445808668,1.535215367,6.391974203,16.89903684,19.08849965,7.034689632,11.82027754,13.27512329,14.05602474,17.36696826,14.79715163,11.72888687,13.31431773,11.50716951,22.32837506,31.93501615,24.86450034,19.76116179,17.63407994,23.99916511,14.40267488,11.21448138,18.50668833,10.58580665,10.02965645,9.788920402,4.490136279,2.547059776,0.51482713,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,3.466925853,7.198616156
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.430838685,1.685488905,2.095259356,2.498945757,4.293202493,2.19959237,2.585418156,2.899795843,2.827332242,1.604392981,1.112963034,0.145686073,0.57394802,1.045976835,,,,,
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.66051519,95.60092612,23.30786614,30.1596998,42.45390546,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853,11.98151173
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.41326137,12.1399177,11.56752438,11.25,10.30544067,7.433333333,8.152342538,8.755496851,8.275016088,7.725321888,8.965622652,9.523477191,9.679346581,28.81438943,12.28859126,7.272879996,8.169021441,6.661398657,4.249552559,4.199288256,5.077450455,5.032822757,6.084424899,4.178160001,6.605240855,6.616554305,7.02551437,10.29697582,4.848669646,4.089729895,5.686319596,6.575899708,4.905208757,4.403802717,3.472387529,5.494104638,5.209717059,4.274621986,2.835145557,3.483935675,4.259364175,9.393838775
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.006273615,1.169621803,46.85217572,45.52589784,-0.058090978,1.674299063,52.76633042,379.9995856,187.8516303,83.50152949,87.24136415,29.67584355,10.51671583,-6.687320942
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,18.31178575,11.54488065,14.8900665,11.45942944,13.67462545,13.60198283,12.29032786,12.09984145,11.48265356,11.11693129,9.406907507,6.859344228,7.632790089,8.351679568,8.046158635,7.544861097,8.934306569,9.486542506,9.52484537,27.44798071,11.42593996,7.191646604,7.647174333,6.435732876,4.356433745,4.500788563,5.147468002,4.705791237,5.679417711,4.136632131,6.427552781,6.537843953,6.78669789,10.37852448,5.006273615,4.03314139,5.366210929,6.581831051,4.885163876,4.402253092,3.550759674,5.430519661,5.196981853,4.092978193,2.802703079,3.842864398,4.259364175,9.393838775
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,11.19100164,8.855345912,,14.49287441,12.41326137,7.276408618,5.589498018,5.40380886,4.819731649,5.099961438,4.327982971,5.657609723,6.189734051,7.665710733,6.363331218,5.305361696,4.291375534,3.45205833,5.335533363,3.22736812,3.615711601,3.23819448,2.953708361,3.067439669,3.414789461,2.628256097,2.445195682,3.158193243,3.475806938,4.09405791,4.965976546,8.758727696,2.516091281,2.999366305,4.795882662,3.635400481,1.923436041,1.641629826,0.961100059,1.129801633,1.820399997,2.280053269,1.517449414,0.625989707,2.410801984,6.378146951
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.81717824,50.49313575,12.72517701,12.20894563,9.222037076,10.12872467,9.792419749,13.28588609,17.15220494,23.07703735,18.54851363,31.99010395,16.9574758,13.34005235,14.32716676,10.63793534,8.105832709,6.99849944,5.24587835,5.430519661,5.690296199,7.868596289,7.720245252,9.819327915,8.137770384,18.00563511
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.857142857,1.709401709,2.100840336,2.057613169,4.233870968,1.934235977,4.743833017,10.6884058,0.163666121,11.2745098,2.588042588,0.215551653,3.234286625,12.94081333,16.87619568,8.447328423,10.06953803,9.731132769,8.823529412,14.84230817,14.10970645,8.793969849,7.276408618,4.411808075,3.688744528,10.86595298,18.68796069,53.39295326,7.313287808,0.769646742,21.73994434,25.96746251,43.66617839,143.5115585,368.4780687,235.5588151,-0.701887251,7.145111609,18.9753692,98.77309141,59.40168655,38.58628789,15.52739892,23.00223218,9.98632512,9.898004896,11.28130433,6.426279345,14.66714274,-0.133636647,6.941082216,17.71177964,5.006863194,1.923436041,3.383412727,6.893903592,55.41238798,21.99694302,,,34.88978431,59.11966263,52.44602728
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.893505198,23.28702766,13.41552034,9.841095798,5.775827862,6.141989996,6.665651232,10.57044161,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299,12.77414636
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,42.62295273,30.1125436,40.21349184,53.67196691,79.40638115,95.88650521,132.072721,198.7537129,1281.443494,552.0835289,114.8329356,209.9337312,31.76213063,20.99181805,13.46372962,9.864450615,8.359679907,7.891166829,6.155587545,8.911744187,8.379665875,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061,8.833698867
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.141779151,2.15797311,4.766197219,2.871740345,3.387662311,5.012771296,6.404808253,4.28931923,1.943125825,2.691994586,7.016358851,7.395541138,6.007389699,6.717997398,9.911725301,9.779873988,10.24922465,11.44180511,9.995265417,7.20978617,13.70632236,12.10393853,8.58918509,8.873021524,8.04424239,7.372574581,4.235910111,4.188571518,5.824898684,6.443275874,10.36655339,9.444627329,2.374367251,4.728173046,2.158138007,2.455148578,0.533131979,0.658410256,-0.267132668,0.462175756,0.899143734,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364,8.369290989
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,3.177521008,1.824043438,3.449425095,3.205541238,1.849539566,2.321661176,2.366332185,11.54352597,19.28777545,12.04574193,6.530912659,20.80512183,8.517614763,16.45351697,18.6839754,20.05579665,10.80742134,11.56752438,12.93972664,20.46263345,13.73707533,13.37662338,20.39456228,7.546164773,13.09228991,8.934306569,7.558295363,12.02342387,13.76932488,12.28859126,6.425213303,7.125327225,8.109965636,6.088860634,12.20853585,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,,,
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300601202,4.432457542,-0.41792902,5.957636888,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165,0.111682656,2.19201011,,,,,
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,14.59929287,20.94099499,18.23979592,24.42466739,18.61137201,14.86873363,14.95916852,11.78325123,12.48016922,13.57154051,10.5767904,-0.912646675,6.052631579,4.094292804,0.834326579,0.236406619,2.594339623,1.83908046,1.58013544,3.888888889,1.986754967,3.246753247,1.383647799,1.736972705,-0.243902439,-1.100244499,0.618046972,2.57985258,6.347305389,6.268768769,5.969622042,0.175,3.302553864,3.857303914,0.907187718,-0.353465499,5.320600273,36.96475829,31.75444077,-2.404638751,2.559267722,7.110370623,4.338938483,1.385834546,4.041944107,-1.015481917,2.856795756,3.702918391,2.074764365,8.276858114,,
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.118909513,1.958890882,-3.846153846,1.916666667,5.396565822,-3.87897595,3.793381759,6.454121306,2.848794741,-1.988636364,4.637681159,5.609418283,2.098360656,20.35966602,15.52828175,11.46496815,11.42857143,11.96581197,4.809160305,4.552075747,19.2964124,18.39416058,14.30332922,6.127292341,9.229518195,17.25293132,36.06349206,59.48436771,34.56221198,11.39921722,19.39686722,9,11.00917431,13.2231405,15.32846715,7.979957806,8.249890099,1.886111362,-0.797165633,-3.703703704,-3.846153846,3,-0.130505282,5.796829449,4.433141367,7.240349393,10.02411054,3.907709504,15.74532522,2.920897118,4.397413832,4.753163889,36.70229534,,,,,,,,,,
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,20.25089606,5.153999006,-13.05657258,-5.974842767,15.47751765,-3.689134604,-0.738282265,3.19387473,-3.113030672,-8.427933487,41.72489724,9.230325998,11.33087891,5.572257111,4.258851102,-8.025059627,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,4.464144372,-0.77284437,5.788026878
