Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496036.9,244832039.2,261184041.8,275968044.2,305312048.9,344176055.1,390992062.6,441728182.7,485184189.7,551263864.3,645568215.4,717750057.6,858761953.1,1299079580,1467417949,1356603018,1511842284,1640745930,1947878833,2293758903,2545809092,2498188995,2368718617,2562352065,2552663565,2423338768,2647995148,3143851217,3656179989,3546470501,3219730365,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8354911622,9545029481,11670891360,11619455043,14250785801,17985138450,21295165201,21261338065,23210823987,21723439626,20758874953,22742696408,24109780113,24751069238,23848442440,26311656000,30633444295
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977748211,85500934319,94337047233,96043157273,1.11E+11,1.42E+11,1.60E+11,1.59E+11,1.75E+11,1.70E+11,1.72E+11,1.91E+11,1.99E+11,2.18E+11,2.55E+11,3.06E+11,3.45E+11,4.29E+11,5.34E+11,4.40E+11,4.76E+11,5.24E+11,4.95E+11,5.16E+11,5.39E+11,4.77E+11,4.70E+11,5.25E+11,5.89E+11,5.96E+11,5.99E+11,6.79E+11,6.88E+11
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,20753285598,21438148383,23419301226,27350179504,25448359290,28693503052,31531025978,29711210460,31366965477,35545604544,43519848652,42419967120,49357021177,60920765155,86057756449,98342389194,1.16E+11,1.28E+11,1.44E+11,1.81E+11,2.24E+11,3.11E+11,2.91E+11,2.33E+11,2.13E+11,2.15E+11,2.07E+11,2.27E+11,2.38E+11,2.41E+11,3.94E+11,2.11E+11,1.73E+11,1.53E+11,1.36E+11,1.75E+11,1.94E+11,2.14E+11,2.20E+11,2.41E+11,2.79E+11,2.66E+11,3.06E+11,3.32E+11,4.14E+11,5.17E+11,6.53E+11,7.90E+11,9.86E+11,9.02E+11,1.06E+12,1.24E+12,1.34E+12,1.47E+12,1.56E+12,1.33E+12,1.22E+12,1.29E+12,1.35E+12,1.42E+12,1.31E+12,1.43E+12,1.61E+12
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00E+11,1.02E+11,1.02E+11,1.02E+11,1.03E+11,1.04E+11,1.03E+11,1.01E+11,1.05E+11,1.03E+11,1.06E+11,1.13E+11
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,3193200404,3417516639,3668222358,3905734460,4235608178,4687464055,5135387846,5740241166,6354262628,6969025826,8108235704,9201604240,11239117865,15090564186,17512391476,19347607843,20332831565,21439523311,23487614051,26622819672,32896519824,31977276873,30527754793,27239650742,25217969050,27115807742,38745901354,48182925857,56347250696,60594092182,78713860217,89233599278,1.08E+11,95009751901,99688641304,1.18E+11,1.23E+11,1.17E+11,1.24E+11,1.27E+11,1.19E+11,1.22E+11,1.35E+11,1.65E+11,1.89E+11,1.97E+11,2.09E+11,2.40E+11,2.63E+11,2.45E+11,2.38E+11,2.45E+11,2.16E+11,2.26E+11,2.30E+11,1.99E+11,2.06E+11,2.21E+11,2.42E+11,2.40E+11,2.29E+11,2.54E+11,2.52E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746,1333475397,1511420635,1698960317,2092158730,2559857143,3416777778,4448087302,5624515873,5419411765,5673248726,4502462807,3282449236,3723993943,3971044724,4255683528,4757732200,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856393235,24615267617,22355151178,27129301048,33737033607,33296438409,38651334593,40377987315,36211372646,36089550672,38997129809,40225448651,37925338460,35432177936,39950899733,41722295362
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15531700000,18109000000,19111900000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,437447620.8,525633220.2,716679448.5,1018241425,1137316353,1140399511,1189768788,1379939153,1690540719,1966099340,2023807478,1974341178,1877614434,1979416203,1873326939,2042414181,1987651803,2033226609,2103611296,2354687133,2500551872,2743014524,2908044291,3426105626,3716903517,3978860438,3985888306,3413058276,3750909585,3435656384,3389381092,3558832752,4239178866,4877982920,5419134369,5688864951,6273728182,6704438240,6031359070,6634286339,7736812460,8198532205,8523915458,9263444824,9054327014,9504027365,10256678900,10760671502,10739835369,9531900179,9475964549,10226024920
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1.05E+12,1.11E+12,1.20E+12,1.29E+12,1.41E+12,1.53E+12,1.68E+12,1.80E+12,1.95E+12,2.14E+12,2.34E+12,2.60E+12,3.01E+12,3.64E+12,4.06E+12,4.55E+12,4.94E+12,5.58E+12,6.71E+12,7.71E+12,8.54E+12,8.64E+12,8.60E+12,8.93E+12,9.33E+12,9.82E+12,1.20E+13,1.39E+13,1.57E+13,1.64E+13,1.84E+13,1.94E+13,2.08E+13,2.09E+13,2.25E+13,2.50E+13,2.51E+13,2.46E+13,2.47E+13,2.59E+13,2.64E+13,2.61E+13,2.73E+13,3.06E+13,3.40E+13,3.57E+13,3.76E+13,4.10E+13,4.35E+13,4.09E+13,4.27E+13,4.58E+13,4.58E+13,4.62E+13,4.71E+13,4.46E+13,4.56E+13,4.75E+13,5.04E+13,5.09E+13,4.97E+13,5.55E+13,5.64E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,176534588.2,215659453.3,220984367.4,259590074.3,242943782.9,254036000.5,296865513.1,326433558.2,431252938.2,555340843.9,690323391,732288909,793196379.5,1005569841,1215032465,1320416033,1234743076,1235897960,1284180703,1325515442,1448281229,2212028291,2677977169,2723496362,2731683490,3320159523,3410078974,3713785776,3544608541,3676123796,4186994271,4166072830,3762859109,3903186595,3911602000,3599845482,3573808551,3965405557,4927780605,5564109988,5705052111,5877997997,6631156411,7136741398,6584557942,6086644791,6203940049,5692858094,6031827089,6151996535,5325846342,5497036487,5833352684,6135116261,6022276207,5731835679,6080359305,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,301791301.6,387703114.9,510262518.5,793885649.3,2401403228,2512773380,3284273711,3617564943,4052000414,5632962998,7829165978,8661263766,7596703216,6467582309,6704395825,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.15E+11,97798351648,1.25E+11,1.68E+11,1.87E+11,1.99E+11,2.06E+11,1.62E+11,1.52E+11,1.61E+11,1.83E+11,1.76E+11,1.44E+11,1.80E+11,2.37E+11
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067565161,40424526826,41450779109,38244330108,28851673545,25121666667,26361131547,30072880812,37430238806,36937074278,35575197535,41696111548,35953162616,37253738081,40395114265,46065502703,57806382692,74973660681,98454374488,1.22E+11,1.75E+11,2.14E+11,1.74E+11,1.70E+11,1.93E+11,1.79E+11,1.90E+11,2.00E+11,1.78E+11,1.85E+11,2.10E+11,2.43E+11,2.51E+11,2.51E+11,2.85E+11,3.01E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55E+11,5.07E+11,5.17E+11,5.18E+11,4.60E+11,4.35E+11,3.95E+11,3.96E+11,3.92E+11,4.05E+11,2.71E+11,1.96E+11,2.60E+11,3.07E+11,3.45E+11,4.30E+11,5.91E+11,7.64E+11,9.90E+11,1.30E+12,1.66E+12,1.22E+12,1.52E+12,2.05E+12,2.21E+12,2.29E+12,2.06E+12,1.36E+12,1.28E+12,1.57E+12,1.66E+12,1.69E+12,1.49E+12,1.84E+12,2.24E+12
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,119000024.1,122000016.1,125000008.1,128000000.1,129999994.1,148799980.1,124525703,159560018.2,172200018.2,188700037.2,219900006.2,222952503.9,246457838.6,290746157.5,308458423.2,571863503,637753856.1,746650611.3,905709080.9,1109346137,1254765643,1407062526,1407243133,1479687583,1587413091,1715626337,1944710688,2157432668,2395492695,2405022588,2550185693,1911600232,2029026957,1971525718,753636370.5,1293535192,1382334879,1851558199,1989343548,2157024758,2068762707,1966548410,1965932546,2138185328,2376464520,2933765825,3319711249,4070391531,5179804291,5674428928,6124693374,6884907733,7654782979,7820052084,8239042500,8543869360,8695318854,9252833678,9636510839,10346675636,10172925172,11055281971,13312796765
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,47156704039,50316837320,53705580293,60408326895,69158968714,74274468930,62456580600,68712964033,72018446517,79171992804,85711844745,91169238617,91653327298,1.05E+11,1.27E+11,1.36E+11,1.33E+11,1.54E+11,1.75E+11,1.96E+11,2.36E+11,2.50E+11,2.59E+11,2.74E+11,2.73E+11,2.97E+11,3.14E+11,3.49E+11,3.75E+11,3.78E+11,4.07E+11,3.62E+11,3.85E+11,3.81E+11,4.32E+11,4.80E+11,5.25E+11,5.51E+11,5.58E+11,5.98E+11,6.30E+11,6.46E+11,6.77E+11,7.91E+11,9.17E+11,1.05E+12,1.20E+12,1.50E+12,1.53E+12,1.68E+12,2.06E+12,2.28E+12,2.30E+12,2.36E+12,2.59E+12,2.70E+12,3.01E+12,3.43E+12,3.53E+12,3.66E+12,3.49E+12,4.06E+12,4.36E+12
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,4187777708,4485777641,5377268844,7184816177,9664177037,14947535254,45412971922,46773137523,64005623888,74189100135,80266637390,1.12E+11,1.65E+11,1.84E+11,1.53E+11,1.29E+11,1.20E+11,1.04E+11,86962013011,85695941760,88256162069,95344352824,1.18E+11,1.32E+11,1.37E+11,1.33E+11,1.35E+11,1.43E+11,1.59E+11,1.66E+11,1.47E+11,1.62E+11,1.90E+11,1.84E+11,1.90E+11,2.16E+11,2.59E+11,3.28E+11,3.77E+11,4.16E+11,5.20E+11,4.29E+11,5.28E+11,6.77E+11,7.42E+11,7.54E+11,7.67E+11,6.69E+11,6.66E+11,7.15E+11,8.47E+11,8.39E+11,7.34E+11,8.69E+11,1.11E+12
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1126364162,1222860429,1328259625,1351234926,1388282600,1446869619,1484491676,1607409539,1677771401,1847501441,2100229759,2288340041,2483055722,3077254460,3958931660,4823090192,6013210816,7499005639,8128719315,8418407787,8951800018,10753888154,8732542274,8230153846,10447615385,8075259600,10092200000,12093333333,14372555556,21408111111,33641222222,44171194366,7031933492,8881010081,12793798418,13830369852,9018303128,11681179571,11250220603,10682027635,12257299147,15716361539,18137126092,21355295732,26646007251,35182707174,45263824686,59440139775,64833088568,58315346841,74151157012,78402841445,63196236489,66027147865,76818773785,84984672416,1.03E+11,1.30E+11,32333780383,32338079165,27034593750,34229513775,51662241775
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1003692369,1058975259,1085475792,1122139863,1188930645,1210058227,1246908188,1246480767,1309384863,1245234930,1297407655,1339549034,1620857101,1863398590,2099325232,2830388400,2869777881,2938046468,3280354917,4084877818,4510108282,4095892787,4013951446,3569356125,3485165433,3818944920,5392093452,6487353094,6418419393,6366039363,7390967362,7255210474,7769817847,7367986228,5034588199,6326342635,6559712162,6041478722,6505607914,6592834929,6013185004,6507824827,7006402325,8768721561,10076816661,11009033445,11697918245,13994218399,16853989611,16145867483,16121315902,17814283650,17660870396,18918667731,19797253445,17774766697,19040312331,20996562959,23116701540,23403995985,24530513059,27569136728,27684430244
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,704751699.8,764629787.6,826239211.3,917608011.9,894153310.8,974644095.5,1096425607,1238035815,1425706090,1659893767,1920574149,2263785444,2721440981,3696213333,5221534956,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52131330700,60603821967,73688716391,87812540788,96293097895,1.00E+11,85728224856,86286866724,96076521349,89793815728,92538355643,97646382413,1.15E+11,1.28E+11,1.49E+11,1.81E+11,1.94E+11,1.94E+11,2.40E+11,2.79E+11,2.95E+11,3.08E+11,3.15E+11,3.08E+11,3.19E+11,3.43E+11,3.77E+11,3.77E+11,3.48E+11,4.24E+11,4.67E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,25203524.03,28084252.76,28606411.4,,50056882.82,40606712.05,55272108.84,84539332.28,74620352.59,83100800.46,93145317.78,111027384.8,151276440.3,182852054.2,193750476.5,192901942.9,181220349.8,181570454.3,165524980.9,147620047.5,155128568.1,176494422.1,172882435.8,214877638.4,227540473.3,269034595.8,300746329.7,402836964.5,469443201.5,510586382.5,526554053.2,457579824.4,488024548,419842688,409508556.6,346406733.6,417668997.4,468005324.5,552864568.4,617258127.2,695295347.6,776337725.2,805557595.9,898133646.6,1063895357,1185283422,1285911569,1335571357,1307909891,1379490315,1469789050,1615478421,1619154958,1536145831,1580303517,1595710784
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,321993630.6,327818553,342704719.9,348529805.7,371829822,359379856.2,375479849.8,348795351.2,329860091.9,408690163.5,434410373.8,419549425.1,465381264.3,575230445.8,648590794.6,679336126.6,594895244.7,691779749.6,960725311,1109372098,1100688361,1114831915,1295361468,995104199.8,1087471862,856863164.5,490177396.2,660115532,1055081242,932978182,649644812.6,780098205.2,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1074851475,1236235827,1369685677,1430217081,1627058706,1862116165,2126679686,2451896682,2419014960,2578159480,2932274242,3789251962,4920343203,5015180836,4252029354,3862721205,3719443318,4085114542,4076578654,4062906364,4249234574,3970343852
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26881140000,24930080000,29451240000,32488720000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109098658,1005159388,1077413479,1168269231,1464326161,1723750000,1785847531,1908167106,2185874624,2393437820,2056126702,1881191950,1813717695,1604701051,1678741202,1673910988,1419400404,1468342431,1528621195,1655354304,1616188702,1541247884,1855382833,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,180459936.6,191659914.2,203531927.4,216145935.8,229529912.5,243725897.8,257375896.8,271781886.6,286719885.1,306357284.6,322600009.1,331104677.2,416940943.7,507028428.3,467577432.3,710850226.6,807275808.9,498550873,564986059.7,590419855.1,603592656.8,699112266.8,774419569.7,733901365.9,788307213.4,876404617.7,930318705.3,1009792724,1038291284,1092392963,917044228,,,,,,,,,,,,,,,,,,,,,,,4577000012,5024999992,5335000000,5534000000,5609000000,5856000006,6485000000,6883000000,7628000011,8126105600
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16832598870,21818007449,25676488000,19457979423,19388663551,6875845987,12960546471,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062202241,39655949731,40692661657,44179075779,50640662859,51514242776,53356484764,63082021206,63501748652
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,31027714943,32263804167,34913239386,39962028721,39224536060,43662665169,47099671962,46766192279,50111072585,57246081130,67248358818,68555667237,77082698723,99480296893,1.28E+11,1.41E+11,1.52E+11,1.67E+11,1.86E+11,2.22E+11,2.82E+11,3.90E+11,3.58E+11,3.15E+11,2.76E+11,2.54E+11,2.61E+11,2.97E+11,3.13E+11,3.19E+11,3.75E+11,3.93E+11,3.63E+11,3.40E+11,3.24E+11,3.77E+11,3.94E+11,4.09E+11,3.95E+11,3.99E+11,4.24E+11,4.07E+11,4.42E+11,5.57E+11,6.92E+11,8.22E+11,9.72E+11,1.13E+12,1.28E+12,1.23E+12,1.46E+12,1.65E+12,1.71E+12,1.82E+12,1.90E+12,1.69E+12,1.58E+12,1.70E+12,1.77E+12,1.82E+12,1.71E+12,1.93E+12,2.05E+12
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,,,,,,,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,31038651925,32274153936,34924550100,39974355837,39238590135,43676575968,47114238411,46781000882,50124977708,57259820310,67263493916,68574658267,77110721965,99513486867,1.28E+11,1.41E+11,1.52E+11,1.67E+11,1.86E+11,2.22E+11,2.82E+11,3.90E+11,3.58E+11,3.15E+11,2.76E+11,2.54E+11,2.61E+11,2.97E+11,3.14E+11,3.20E+11,3.75E+11,3.93E+11,3.64E+11,3.41E+11,3.25E+11,3.78E+11,3.95E+11,4.10E+11,3.96E+11,4.00E+11,4.24E+11,4.07E+11,4.43E+11,5.58E+11,6.93E+11,8.23E+11,9.74E+11,1.13E+12,1.28E+12,1.23E+12,1.46E+12,1.65E+12,1.71E+12,1.82E+12,1.90E+12,1.70E+12,1.58E+12,1.71E+12,1.77E+12,1.82E+12,1.71E+12,1.93E+12,2.05E+12
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,7870516443,8854444228,10432353642,13000903185,20195896869,22990972084,26244271977,29802486041,32042454157,39764312931,52929369092,54690453043,54430175683,52658286981,52176614051,50257275477,49329292753,56349718833,62054839423,64562256113,74906851775,76506139355,81410676569,80324622896,84517547649,95833246427,1.02E+11,1.09E+11,1.09E+11,1.17E+11,1.30E+11,1.30E+11,1.39E+11,1.66E+11,2.00E+11,2.38E+11,2.77E+11,3.32E+11,4.00E+11,3.43E+11,3.94E+11,4.75E+11,4.96E+11,5.16E+11,5.33E+11,4.55E+11,4.47E+11,4.83E+11,5.30E+11,5.22E+11,4.54E+11,5.41E+11,6.33E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75951131.95,85171073.88,102085765.5,114582282,136450658.1,142775109.8,149146918.9,188021169.3,187821029.4,196652514.3,231489270.1,250680845.7,300554483.6,346528329.2,316066072.3,345495615,375614126.2,412253809.7,427425039.7,472551023.6,526653790.7,546680341.6
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,99650000,107700000,116150000,125950000,134400000,154150000,190350000,220700000,241350000,259650000,274900000,301000000,311950000,339450000,409850000,465500000,505500000,641500000,735500000,782500000,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764705.9,605492537.3,691590497.7,861372046.5,926422500,1110850000,886290697.7,947671969.7,834279357.8,1093574468,1274190311,1484092538,1793410617,2626380435,2936612022,3532969035,3875409836,4368371528,4422276622,4980000000,5145757576,5240606061,5126238146,3317421500,3591679371,3996198760,4016040575,2911807496,2984706244,3620655116
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747380650,14272201755,15495514297,16520676974,20162936291,25840146405,27925036755,27706028096,29856000671,30463670124,29242558797,30778781607,35297794386,46919965224,57437444469,62808723477,70767338922,86563986799,1.01E+11,89399303222,91162836320,99922685425,94623731086,98935222175,1.01E+11,88900883131,89952699525,95649966261,1.06E+11,1.06E+11,1.07E+11,1.19E+11,1.15E+11
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21352224019,21507232649,20763101741,22146231968,22711384311,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48067401207,55779427740,50567734886,48208240226,51583869785,46577793184,48415657265,49997186439,43107506024,44766722791,48589100043,54177882426,54331588482,53706800044,61748586535,62117768015
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,15822585461,17212687080,18667251885,20204871176,22532417359,24795500356,26971487275,29275996466,31066820769,33738103394,38092378396,41566370370,48953974498,59404966684,66012967235,82885563989,89362242654,94467862579,1.04E+11,1.23E+11,1.42E+11,1.30E+11,1.14E+11,1.05E+11,1.09E+11,1.14E+11,1.50E+11,1.83E+11,2.07E+11,2.18E+11,2.62E+11,2.74E+11,2.84E+11,2.13E+11,2.29E+11,2.67E+11,2.92E+11,2.68E+11,2.71E+11,2.74E+11,2.63E+11,2.42E+11,2.67E+11,3.34E+11,3.85E+11,3.92E+11,4.23E+11,4.91E+11,5.18E+11,4.37E+11,4.96E+11,5.74E+11,5.52E+11,5.87E+11,5.82E+11,5.05E+11,5.16E+11,5.41E+11,5.55E+11,5.34E+11,5.47E+11,6.37E+11,5.86E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,35076845.98,43026042.81,45927961.65,54129438.37,64980554.03,70279971.92,76859969.29,74759970.13,79799968.11,105419957.9,112139955.2,136462096.7,146736434,221915096.2,264320939.6,288299883.9,272549999.8,304059999.7,340629999.7,412093133.8,541977035.4,570774862.1,537568142.1,555336145.9,494483241.4,360079419.5,449140384,584125996.6,692026606.9,696921409.5,1114694112,1156135718,1284759852,1357189725,1419294121,1698989464,1602741772,1716714194,1576908809,1547888454,1738093757,1542477309,1432221784,2197598418,2770082792,3178112332,3291329938,3469381231,3294084181,3580427986,4438765109,4820478592,4886551706,4597552949,4422986447,4063245671,3816019223,4402969226,4666598024,4466214522,3982236726,4748702401,4854167638
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936089385.5,985865921.8,1022905028,1245251397,1253072626,1263687151,1191620112,1185474860,1459776536,1240279330,1384636872,1571564246
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,12012025.25,11592024.36,12642026.57,13923029.26,15393032.35,15603032.8,16443034.56,16632032.81,16074027.35,16452027.99,18432031.36,21965951.75,30645121.01,36896278.22,43134498.69,47803145.96,49278979.55,64526398.66,85552369.91,127261099.2,156783829.6,163750728.2,157211797.7,156098244.7,160992928.6,179691474.3,221147073.3,265212941.1,301985636.8,324333385.6,392163560.9,398307144.8,461409398.9,504230588.1,517570058.2,540733047.7,535250347.1,598967022.1,647287375.8,662838614.9,654212432.4,662064193.6,742134792.4,750847276.4,893012218.2,977899381.8,1081441349,1077308888,979597364.9,851064318.8,981918002.9,1059249940,1089880668,1324915222,1387576414,1391427967,1458954110,1529773286,1587813245,1645090567,1183515398,1286687873,1588406479
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,857704413.6,945244972.3,1110565881,1200447409,1339494267,1329842435,1321204503,1443717801,1562303430,1796596911,1780104713,2097643980,2415706807,2579219251,4244670165,5566756758,6417632810,6882292995,8251974524,9929681531,13062420385,16758471342,17525605100,18672866247,19195414015,21203821656,25460636943,32538089172,16574342984,18609532294,23904498886,27756258352,33107349666,36860133630,45086948775,50866369710,61546280624,66420400891,70418173719,72970334076,80590022272,86771314031,90558485523,95693808463,1.13E+11,1.34E+11,1.54E+11,1.80E+11,2.18E+11,2.25E+11,2.53E+11,67539427671,43190317725,21361254648,21502061462,16468399180,12598742887,16369724433,21496337968,22600896352,11159274040,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800,366707900,409753600,485598800,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000,1044778790,1138808881
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582727.6,333975336.6,357635713.9,371767002.7,392247517.6,416926303,432794922.5,449826323,453980096.7,471635620.9,469266736.6,501866730.7,585427545.7,647199482.8,652532796.1,864602103.3,866044961,935360466.4,1113920123,1004316495,1033002402,876937559.7,834369860.4,832415806,919103735.3,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877137983,1881847671,1463251161,1179837964,1445919895,1607345355,1544689576,1744794532,1534673583,1388506772,1710843376,1997005710,2742815071,4422855658,6649307528,7428701455,8650137735,10393833755,9290728312,10668103549,12172308858,12367362746,12953534870,13940767222,10950392257,10097778097,10000394388,11239167890,11314951088,10715396051,11779981332,12704149842
